gradient_norm,neuronal_activation,accuracy,asr
4.745583588948645,-0.009756285697221756,0.505,0.08
1.8834541274536138,-0.009493496268987656,0.515,0.26
1.063108453122229,-0.00926861073821783,0.545,0.49
2.399514834595593,-0.009089846163988113,0.55,0.76
1.0012490635214673,-0.009058574214577675,0.585,0.93
1.4343775637908467,-0.008978678844869137,0.56,0.99
0.9454303413733838,-0.00881012063473463,0.54,0.995
1.567631253094848,-0.008730956353247166,0.53,1.0
1.4727684675594555,-0.008696593344211578,0.525,1.0
1.2194827644983461,-0.008689368143677711,0.515,1.0
1.957738140716253,-0.008441504091024399,0.51,1.0
1.0963312155182625,-0.008420588448643684,0.51,1.0
1.9912802164576655,-0.008350408636033535,0.515,1.0
2.082471338712431,-0.008376294746994972,0.51,1.0
2.1617218293276586,-0.008646219968795776,0.535,1.0
2.105802096511465,-0.00867697224020958,0.595,1.0
3.1343047661006618,-0.008733741007745266,0.615,1.0
2.7396493338676176,-0.009067769162356853,0.715,0.975
2.020528915594375,-0.009252432733774185,0.76,0.96
2.912739617521211,-0.00949791632592678,0.785,0.915
2.8235905269172314,-0.00978822447359562,0.82,0.845
2.6074324509327016,-0.01033199392259121,0.825,0.795
2.7257151494985803,-0.010882323607802391,0.82,0.79
2.955355981830323,-0.011059239506721497,0.83,0.785
3.6042127030216875,-0.011332878842949867,0.83,0.82
2.8386330805763285,-0.011796439997851849,0.84,0.875
4.764601483441218,-0.012113812379539013,0.84,0.91
4.092074327032546,-0.012961229309439659,0.85,0.925
4.039034438279338,-0.013166947290301323,0.825,0.945
4.726429724860608,-0.013603456318378448,0.825,0.945
3.454601269428008,-0.01396910846233368,0.82,0.945
2.973641421715455,-0.014476938173174858,0.81,0.95
4.922857718465711,-0.014298784546554089,0.805,0.95
3.689300736227058,-0.015027548186480999,0.815,0.945
4.214881269449812,-0.015525861643254757,0.825,0.935
2.98272034577191,-0.015697654336690903,0.825,0.92
4.455256715881786,-0.016036760061979294,0.835,0.905
3.2156460863996865,-0.016119636595249176,0.845,0.895
5.193632115310526,-0.01634100452065468,0.845,0.885
4.170818752306624,-0.016256224364042282,0.85,0.88
3.970106907809375,-0.017233669757843018,0.835,0.87
5.092388311690869,-0.016932476311922073,0.835,0.885
4.067474726700636,-0.016909409314393997,0.855,0.905
3.4513800060003565,-0.017621658742427826,0.855,0.925
3.79209388261259,-0.016888808459043503,0.845,0.95
3.2192762800080157,-0.01672213338315487,0.84,0.96
3.9385571511794146,-0.017044370993971825,0.845,0.97
8.026437052221725,-0.016753584146499634,0.85,0.97
4.777531442689109,-0.017153337597846985,0.85,0.97
5.486200513455635,-0.01767832785844803,0.855,0.96
3.8210653103139025,-0.017304010689258575,0.84,0.96
5.948893262487511,-0.017510047182440758,0.83,0.96
3.3853772742406782,-0.017802907153964043,0.82,0.96
6.548499645264017,-0.01788170263171196,0.84,0.97
5.174282145464692,-0.017668744549155235,0.855,0.975
4.45272914720617,-0.01740984246134758,0.875,0.985
4.873551154695232,-0.017191557213664055,0.835,1.0
7.121874746683248,-0.016750747337937355,0.83,1.0
7.888723357944749,-0.016898855566978455,0.83,1.0
4.440628679831638,-0.01692010462284088,0.83,1.0
4.33808347380513,-0.016592176631093025,0.85,1.0
2.1213983353194528,-0.017080098390579224,0.865,1.0
4.83674889884165,-0.017041455954313278,0.87,1.0
2.945462803600917,-0.01722167246043682,0.875,1.0
4.475867306154826,-0.017033806070685387,0.87,0.995
4.885223075586322,-0.017394818365573883,0.87,0.995
4.7240393578895645,-0.016948524862527847,0.87,0.995
4.5943388267184595,-0.017012152820825577,0.865,0.995
3.663074938285719,-0.01708904467523098,0.855,0.995
4.351062106694464,-0.016905898228287697,0.845,1.0
4.920892743568491,-0.016643166542053223,0.845,1.0
3.2203004610972257,-0.016879852861166,0.845,1.0
3.893317335069882,-0.016733814030885696,0.845,1.0
2.7739576547697387,-0.016878392547369003,0.85,1.0
4.023536874141885,-0.016997355967760086,0.85,1.0
3.7455445462708434,-0.017135776579380035,0.86,0.995
3.1494615652679667,-0.017147473990917206,0.865,0.995
3.4067852180956733,-0.017334438860416412,0.87,0.995
2.557646530192292,-0.01698792167007923,0.87,0.995
3.0866482203598604,-0.01756102219223976,0.88,0.995
3.995608468046391,-0.017564404755830765,0.88,0.995
3.208925375291116,-0.01726425439119339,0.88,1.0
2.997274222768705,-0.017028801143169403,0.88,1.0
4.646943203718978,-0.017151791602373123,0.88,1.0
3.7439662658851307,-0.01769578829407692,0.88,1.0
3.096536392221826,-0.017290914431214333,0.88,1.0
4.373309527245883,-0.017318449914455414,0.875,1.0
4.898388160771717,-0.01694735698401928,0.875,1.0
2.875157309691065,-0.01709558442234993,0.87,1.0
4.592252588300021,-0.017375227063894272,0.875,1.0
3.4159543900157314,-0.017272599041461945,0.875,1.0
4.049716320985685,-0.01728886365890503,0.875,1.0
2.981928715431496,-0.017611920833587646,0.88,1.0
3.1742141101559116,-0.01724763587117195,0.885,1.0
4.677509691809281,-0.01737513206899166,0.89,1.0
3.607788606223666,-0.01731010153889656,0.89,1.0
2.508508130088797,-0.017591699957847595,0.895,1.0
2.944270427524485,-0.017704982310533524,0.895,1.0
3.5524389109361163,-0.017544729635119438,0.895,0.995
5.554717114849656,-0.017659028992056847,0.9,0.995
3.462601562355955,-0.017144259065389633,0.9,0.995
2.6674776898589454,-0.017576295882463455,0.9,0.995
2.4165236456431103,-0.017142636701464653,0.905,0.995
4.371918858481389,-0.017131296917796135,0.905,0.995
3.8826958926568955,-0.017480643466114998,0.895,0.995
2.8246520282571788,-0.017603987827897072,0.89,1.0
3.906853456341392,-0.01709292083978653,0.88,1.0
3.0615908194476025,-0.016956564038991928,0.875,1.0
5.438691931331843,-0.017122671008110046,0.875,1.0
6.287618376552449,-0.017141317948698997,0.89,1.0
4.3764813712823845,-0.017004739493131638,0.89,1.0
3.472205591413044,-0.017377547919750214,0.905,1.0
3.4340511480972684,-0.017426924780011177,0.905,1.0
2.4664928232527625,-0.01747008226811886,0.91,0.995
5.175754383546712,-0.01744621805846691,0.915,0.995
3.8945175450850646,-0.01736118644475937,0.915,0.995
4.230629421279713,-0.01779000274837017,0.905,0.995
4.650030579938399,-0.01762244664132595,0.9,1.0
3.2077902078716733,-0.01734674535691738,0.9,1.0
3.366830939854154,-0.01754259318113327,0.9,1.0
3.2845335361574297,-0.01745401695370674,0.905,1.0
4.343618190758041,-0.016919495537877083,0.885,1.0
2.4887504471059128,-0.017090849578380585,0.885,1.0
3.3097763153683473,-0.017282305285334587,0.86,1.0
4.166805088970537,-0.016952965408563614,0.855,1.0
6.387229745195822,-0.016959793865680695,0.855,1.0
4.0774220074341825,-0.01702207885682583,0.875,1.0
4.165657240562585,-0.01689022034406662,0.88,1.0
6.1990712696126495,-0.01720835082232952,0.885,0.995
4.333096647481322,-0.01677992008626461,0.895,0.995
4.04077014442021,-0.016959110274910927,0.905,0.995
5.590193140869043,-0.01701633632183075,0.905,0.995
3.284076982882857,-0.017078852280974388,0.9,0.995
3.3750806483413944,-0.01726890355348587,0.885,0.995
2.936852251865126,-0.016573237255215645,0.885,0.995
4.791530208368186,-0.01675872504711151,0.885,0.995
4.220736552609943,-0.01654486358165741,0.885,0.995
3.3221254795998667,-0.01654612272977829,0.895,0.995
6.636293364448698,-0.017336584627628326,0.905,0.995
2.653034014055087,-0.016735047101974487,0.91,0.995
4.461389957565423,-0.01685190200805664,0.905,0.995
3.911729261263849,-0.017191728577017784,0.91,0.995
2.3928311491712537,-0.016881441697478294,0.915,0.995
3.184701447946956,-0.017028724774718285,0.915,0.995
2.4491640710848377,-0.01712196320295334,0.915,0.995
3.2826523099027605,-0.017013542354106903,0.91,0.995
2.979691408944801,-0.01691695675253868,0.91,0.995
3.399624540148886,-0.01702123135328293,0.905,0.995
3.6968477126196158,-0.016922926530241966,0.885,0.995
2.6859590031267,-0.017056439071893692,0.875,1.0
4.782761115835032,-0.016998087987303734,0.875,1.0
2.690704971713498,-0.01702064275741577,0.87,1.0
2.9298339520138668,-0.016655808314681053,0.885,1.0
4.153831820585278,-0.01695861853659153,0.895,0.995
4.031291479910977,-0.016762278974056244,0.905,0.995
2.3030584466002533,-0.01723691076040268,0.91,0.995
2.95934344028264,-0.01733984798192978,0.915,0.995
3.105126942480281,-0.017464639618992805,0.915,0.995
4.151123308383945,-0.017193950712680817,0.91,0.995
3.1013318473637472,-0.017346855252981186,0.91,0.995
3.059714158314335,-0.01769743487238884,0.915,0.995
2.702819871416911,-0.017576955258846283,0.915,0.995
3.414076552584476,-0.017467837780714035,0.92,0.995
2.1545089377172753,-0.01686103455722332,0.92,0.995
3.424200189420016,-0.017509177327156067,0.915,0.995
3.0579123561590746,-0.017252488061785698,0.915,0.995
3.862520288324682,-0.017682049423456192,0.915,0.995
2.659118765134025,-0.017113421112298965,0.915,0.995
2.9029918370502665,-0.01776924729347229,0.915,0.995
4.113334845257258,-0.01772933080792427,0.915,0.995
2.8729597517164036,-0.017375024035573006,0.915,0.995
2.482540155947577,-0.01744849793612957,0.915,0.995
2.7338404978050503,-0.01817077212035656,0.9,1.0
3.5646542423961347,-0.01721327006816864,0.9,1.0
3.2116340255890097,-0.0175352543592453,0.895,1.0
3.9449527383580936,-0.017605703324079514,0.9,1.0
5.779763631839266,-0.017797298729419708,0.9,1.0
6.077621549457334,-0.017532577738165855,0.895,1.0
3.351953328830349,-0.01807214692234993,0.905,1.0
3.426884837220496,-0.017891744151711464,0.91,1.0
2.6862252108462763,-0.018193230032920837,0.915,1.0
2.1594302256346714,-0.017771098762750626,0.915,1.0
3.8641569257819093,-0.018146350979804993,0.915,1.0
3.3082652015012957,-0.01823386922478676,0.91,1.0
3.855724400535378,-0.018036866560578346,0.905,1.0
3.7558256326035258,-0.018098123371601105,0.905,1.0
3.7037869714918275,-0.018079202622175217,0.9,1.0
2.670166968145865,-0.01733516901731491,0.895,1.0
3.1720416361702117,-0.018026074394583702,0.895,1.0
3.733283887970527,-0.01802975684404373,0.9,1.0
2.9815051712519764,-0.017602328211069107,0.895,1.0
3.2503021190712698,-0.017863813787698746,0.9,1.0
3.8998312438873217,-0.017844242975115776,0.905,1.0
3.525987701762475,-0.017729133367538452,0.91,1.0
2.419543489395315,-0.018245074898004532,0.905,1.0
3.7126679599200902,-0.017633073031902313,0.91,1.0
5.641955331641761,-0.018071262165904045,0.91,1.0
3.294844998120462,-0.017466342076659203,0.91,1.0
2.363199693633146,-0.017700836062431335,0.915,1.0
1.8496153246789842,-0.017705878242850304,0.915,1.0
2.482581078711836,-0.017718343064188957,0.915,1.0
2.042812765488577,-0.01747209019958973,0.915,1.0
2.3881786197976895,-0.017936164513230324,0.915,1.0
2.459367224318189,-0.017505964264273643,0.92,1.0
2.458069149907708,-0.017497248947620392,0.915,1.0
2.494017853376632,-0.017621822655200958,0.915,1.0
2.953524850260608,-0.01742446795105934,0.92,1.0
2.812397073705164,-0.017260652035474777,0.92,1.0
3.5280473754547286,-0.01738104224205017,0.915,1.0
2.151996386136365,-0.017107443884015083,0.92,1.0
1.9866834760430248,-0.01712680608034134,0.92,1.0
4.933087234074249,-0.017434537410736084,0.915,1.0
3.1905376179713505,-0.01714690960943699,0.915,1.0
2.934268351744554,-0.016991175711154938,0.915,1.0
3.7486314515190817,-0.016875391826033592,0.915,1.0
2.9413647830638094,-0.016909267753362656,0.915,1.0
3.2810230160937017,-0.017101412639021873,0.915,1.0
2.284227058678111,-0.01693795993924141,0.915,1.0
1.6117064071233445,-0.01665755733847618,0.915,1.0
2.1764379809427705,-0.016788069158792496,0.91,1.0
4.078577715421465,-0.016747353598475456,0.905,1.0
2.91088700119458,-0.01653503254055977,0.905,1.0
3.068338236109897,-0.017031285911798477,0.905,1.0
3.4567019546849194,-0.01705942302942276,0.91,1.0
2.2482628499649855,-0.016835525631904602,0.91,1.0
3.132639319212088,-0.016588006168603897,0.915,1.0
2.2174056169490894,-0.01668870449066162,0.915,1.0
3.623448987414295,-0.01688077300786972,0.915,1.0
4.164383719396658,-0.016914604231715202,0.905,1.0
2.0504784504448086,-0.01685551553964615,0.905,1.0
1.9603923095619804,-0.016978798434138298,0.905,1.0
2.9506886571362614,-0.017354730516672134,0.905,1.0
2.1821205196143945,-0.016946740448474884,0.905,1.0
2.7419240880461597,-0.01713629998266697,0.905,1.0
4.196897850285976,-0.017020748928189278,0.905,1.0
3.223765726839916,-0.017314264550805092,0.915,1.0
2.521756504268223,-0.01767478883266449,0.915,1.0
2.529466277173382,-0.01730532944202423,0.915,1.0
2.9429419533896213,-0.01703285053372383,0.92,1.0
4.033399478549213,-0.017373472452163696,0.92,1.0
2.8812340468651856,-0.01752116158604622,0.92,1.0
2.937936601000683,-0.017527390271425247,0.915,1.0
3.003359701482587,-0.01752563938498497,0.915,1.0
3.098461220662857,-0.017750097438693047,0.915,1.0
4.474761702679255,-0.01743846945464611,0.915,1.0
2.63158240037189,-0.018089022487401962,0.92,1.0
1.7520465638530007,-0.017550814896821976,0.92,1.0
1.937912005861475,-0.0176530908793211,0.92,1.0
4.2710903555128805,-0.018165912479162216,0.92,1.0
5.380098343919009,-0.017781494185328484,0.92,1.0
3.3763536507062537,-0.017814740538597107,0.915,1.0
3.67860286152908,-0.017166292294859886,0.9,1.0
2.7913116806919454,-0.018180057406425476,0.895,1.0
4.165710543592261,-0.017802026122808456,0.89,1.0
5.455813797008843,-0.017798088490962982,0.89,1.0
4.683176162448348,-0.0181489996612072,0.895,1.0
2.9992752061140626,-0.017934639006853104,0.9,1.0
3.425269141991816,-0.017898283898830414,0.91,1.0
2.635479219220883,-0.0178061556071043,0.915,1.0
2.571040425172841,-0.01774456351995468,0.915,1.0
2.3141568344978496,-0.018068689852952957,0.92,1.0
2.919356069745439,-0.017916636541485786,0.92,1.0
3.1700702758036745,-0.018163418397307396,0.92,1.0
2.491750037426816,-0.018035322427749634,0.915,1.0
2.750936236855583,-0.01787571981549263,0.915,1.0
2.8632585652303746,-0.017769746482372284,0.915,1.0
2.2438907649917055,-0.0174764022231102,0.915,1.0
2.1589400536870085,-0.017633356153964996,0.915,1.0
2.4181174301298065,-0.018236344680190086,0.915,1.0
2.8672797563427803,-0.017736567184329033,0.915,1.0
2.5018065979953996,-0.017726827412843704,0.915,1.0
2.3955262933325385,-0.018002450466156006,0.915,1.0
2.179011133660503,-0.01755712740123272,0.915,1.0
3.0773632238734008,-0.017930403351783752,0.915,1.0
2.729903518864559,-0.01807224750518799,0.91,1.0
3.7919362805150394,-0.01791113242506981,0.91,1.0
3.2437465465609607,-0.017662812024354935,0.91,1.0
3.1303019056670998,-0.01794857159256935,0.915,1.0
2.5043091658001218,-0.017896896228194237,0.915,1.0
3.0024596058450146,-0.01800418831408024,0.915,1.0
2.424857214682051,-0.01848015934228897,0.91,1.0
2.1325518525941702,-0.018124250695109367,0.905,1.0
2.0600070362155205,-0.018291926011443138,0.91,1.0
3.9208107226719986,-0.018130071461200714,0.91,1.0
4.782152849849466,-0.018188580870628357,0.91,1.0
2.557947358385337,-0.017967620864510536,0.91,1.0
3.767588480163586,-0.018044281750917435,0.915,1.0
2.309519386001015,-0.01813751459121704,0.92,1.0
2.8225831021028913,-0.018134957179427147,0.925,1.0
3.384765634625869,-0.01815921440720558,0.925,1.0
4.809702913484316,-0.018471352756023407,0.92,1.0
4.223794911250957,-0.018176451325416565,0.915,1.0
1.832389138094502,-0.01813461259007454,0.915,1.0
2.5796985135927812,-0.017811395227909088,0.915,1.0
4.6194751083828205,-0.017822664231061935,0.915,1.0
4.9068293050804455,-0.018349913880228996,0.915,1.0
2.310233329374147,-0.017815887928009033,0.915,1.0
4.50594551494262,-0.018347641453146935,0.92,1.0
2.7544493351648303,-0.017642173916101456,0.92,1.0
3.0388636301080814,-0.018231909722089767,0.925,1.0
5.683530758816932,-0.017874354496598244,0.925,1.0
3.7836013488689444,-0.01867799460887909,0.925,1.0
1.293801197870124,-0.018389608711004257,0.92,1.0
3.201012704325685,-0.01804160885512829,0.92,1.0
2.1890342197172448,-0.018200425431132317,0.92,1.0
2.6442801576416355,-0.018553268164396286,0.92,1.0
2.1466974826756533,-0.01834549754858017,0.925,1.0
3.104372960057826,-0.018211916089057922,0.92,1.0
2.8664879371917795,-0.018077384680509567,0.92,1.0
2.8687313746115968,-0.018215902149677277,0.905,1.0
2.9575997821604685,-0.0182290431112051,0.9,1.0
4.460087065628959,-0.017887428402900696,0.895,1.0
2.542405920576499,-0.01822679676115513,0.895,1.0
3.671078732649524,-0.017978426069021225,0.895,1.0
2.521131976007625,-0.018212024122476578,0.9,1.0
3.818113076575242,-0.018253721296787262,0.91,1.0
3.4117550135496164,-0.01811051368713379,0.915,1.0
2.075459540180048,-0.01816660724580288,0.925,1.0
2.1079525035626747,-0.018098335713148117,0.92,1.0
3.423765115670905,-0.01813189871609211,0.92,1.0
3.977270512181206,-0.017857329919934273,0.915,1.0
4.724707775010361,-0.018199749290943146,0.915,1.0
3.3781549469095453,-0.017937030643224716,0.915,1.0
2.604220945518962,-0.017913421615958214,0.915,1.0
4.1344288170649435,-0.017760764807462692,0.915,1.0
3.430169408574052,-0.017640292644500732,0.92,1.0
3.2493775893293173,-0.01783631555736065,0.92,1.0
2.4614736553677328,-0.01796584762632847,0.915,1.0
6.033468828538473,-0.01799171231687069,0.905,1.0
6.796909216243111,-0.017595868557691574,0.915,1.0
3.249063602706834,-0.017453312873840332,0.915,1.0
2.5791743988885982,-0.017773501574993134,0.915,1.0
4.602155591300579,-0.01804964616894722,0.915,1.0
3.4050898823439355,-0.0178985595703125,0.92,1.0
1.7556571042790314,-0.018168732523918152,0.92,1.0
2.64943302514041,-0.017917167395353317,0.925,1.0
3.458190743519282,-0.01796438917517662,0.925,1.0
3.102683344399606,-0.017830967903137207,0.92,1.0
4.707832881220227,-0.01813283935189247,0.92,1.0
3.2631813067295012,-0.018413996323943138,0.92,1.0
4.049950397921568,-0.018532201647758484,0.915,1.0
3.781253082318079,-0.018217630684375763,0.91,1.0
2.5836907798680913,-0.018605999648571014,0.915,1.0
4.117892630953699,-0.018448345363140106,0.915,1.0
3.2332382262826904,-0.018524672836065292,0.91,1.0
3.376706766570264,-0.01780078373849392,0.91,1.0
2.2154543168603875,-0.01799207180738449,0.91,1.0
1.7372088375687451,-0.017988644540309906,0.91,1.0
3.626370965359218,-0.01813245192170143,0.91,1.0
3.267213178204399,-0.018093183636665344,0.91,1.0
3.0486189179876724,-0.018103940412402153,0.905,1.0
1.969526936609243,-0.017800942063331604,0.915,1.0
5.3525113763829255,-0.017878837883472443,0.915,1.0
5.003945230285874,-0.018126651644706726,0.92,1.0
4.248659071570463,-0.0180063433945179,0.92,1.0
2.901906127229796,-0.018086690455675125,0.92,1.0
5.882428206665641,-0.01778661087155342,0.92,1.0
2.9762269301607,-0.018202852457761765,0.92,1.0
2.19596176853138,-0.017989836633205414,0.915,1.0
3.6320312346779726,-0.018179642036557198,0.915,1.0
1.9744697533831927,-0.017947660759091377,0.915,1.0
3.914159249127287,-0.018024109303951263,0.91,1.0
4.398960050830878,-0.018265724182128906,0.92,1.0
4.767615014679332,-0.01825961470603943,0.91,1.0
2.1431384927496206,-0.017913756892085075,0.91,1.0
5.065758025232223,-0.0180914718657732,0.91,1.0
4.810693736423811,-0.018466798588633537,0.91,1.0
2.418645809803111,-0.018569212406873703,0.91,1.0
4.193703268549229,-0.018315192312002182,0.91,1.0
3.681043366179168,-0.018176069483160973,0.905,1.0
2.3594425994384265,-0.018596183508634567,0.9,1.0
3.4617062106483165,-0.018718644976615906,0.895,1.0
2.515358946477796,-0.018585652112960815,0.895,1.0
2.2288176183904054,-0.018915928900241852,0.89,1.0
3.9921339045558355,-0.018628178164362907,0.9,1.0
2.7155626540238105,-0.01865263283252716,0.91,1.0
4.142124741817623,-0.01893908530473709,0.91,1.0
1.5907967403994607,-0.018630413338541985,0.915,1.0
2.661840354281589,-0.018974997103214264,0.915,1.0
2.9342476792889647,-0.019020821899175644,0.92,1.0
4.358052223419461,-0.018727703019976616,0.92,1.0
3.682375878075456,-0.018482085317373276,0.91,1.0
2.8859991211235765,-0.018766475841403008,0.91,1.0
3.170269700892995,-0.01830296963453293,0.91,1.0
2.075053039286998,-0.01823636144399643,0.905,1.0
3.3067666463950234,-0.01827378384768963,0.905,1.0
2.2537607881008497,-0.018116984516382217,0.905,1.0
2.0728265926585294,-0.018152862787246704,0.9,1.0
5.211976733681998,-0.017811477184295654,0.905,1.0
2.108886692442612,-0.018126463517546654,0.905,1.0
3.9818284461081497,-0.017800668254494667,0.91,1.0
2.854212513003787,-0.01770399510860443,0.91,1.0
3.679125854552606,-0.017702460289001465,0.915,1.0
4.598368003601544,-0.017690997570753098,0.915,1.0
2.5074764778753695,-0.01771518960595131,0.91,1.0
3.1129965181318107,-0.01779184490442276,0.91,1.0
4.048765827579732,-0.01805645227432251,0.91,1.0
2.2205015313517547,-0.018134724348783493,0.92,1.0
3.0513431932391706,-0.017801091074943542,0.91,1.0
3.455774377172337,-0.01795012503862381,0.91,1.0
